Activity ID;Activity Date;Activity Name;Activity Type;Elapsed Time;Distance;Max Heart Rate;Relative Effort;Commute;Activity Private Note;Activity Gear;Moving Time;Distance;Elevation Gain;Max Heart Rate;Average Heart Rate;Calories;Apparent Temperature;UV Index;Carbon Saved
13670586168;Feb 19, 2025, 3:54:54 PM;Afternoon Ride;Ride;1027,00;5.50;142.0;4;true;;GRVL120;981.0;5503.60009765625;11.0;142.0;122.39771270751953;143.0;13.329999923706055;1.0;1.1970000267028809
13666509156;Feb 19, 2025, 5:00:43 AM;Morning Weight Training;Weight Training;4139,00;0;151.0;11;false;;;4139.0;0.0;0.0;151.0;100.70065307617188;348.0;;;
13666819572;Feb 19, 2025, 7:04:35 AM;Morning Ride;Ride;1178,00;5.58;135.0;4;true;;GRVL120;1115.0;5582.89990234375;23.0;135.0;119.32569122314453;165.0;4.070000171661377;0.0;1.2142000198364258
10679253869;Feb 2, 2024, 7:58:01 AM;Morning Workout / Back;Workout;3212,00;0;120.0;7;false;;;3212.0;0.0;0.0;;97.94551849365234;167.0;;;
10679882741;Feb 2, 2024, 9:11:59 AM;Morning Run;Run;7543,00;21.15;173.0;51;false;;Kalenji Run Active;7322.0;21151.130859375;14.185160636901855;;123.1974868774414;820.0;5.920000076293945;1.0;
13519296693;Feb 2, 2025, 12:21:52 PM;Afternoon Ride;Ride;3667,00;21.47;149.0;18;false;;GRVL120;3561.0;21473.400390625;169.0;149.0;125.16581726074219;422.0;11.470000267028809;2.0;
13516004629;Feb 2, 2025, 7:18:40 AM;Morning Weight Training;Weight Training;4197,00;0;122.0;9;false;;;4197.0;0.0;0.0;122.0;95.41910552978516;279.0;;;
13679519625;Feb 20, 2025, 4:16:05 PM;Afternoon Ride;Ride;1140,00;5.59;136.0;3;true;;GRVL120;1038.0;5590.10009765625;14.0;136.0;116.8798828125;141.0;15.0600004196167;0.0;1.2158000469207764
13675788225;Feb 20, 2025, 7:02:07 AM;Morning Ride;Ride;1144,00;5.59;137.0;4;true;;GRVL120;1051.0;5595.7998046875;23.0;137.0;120.02030944824219;149.0;6.119999885559082;0.0;1.2170000076293945
10809340721;Feb 21, 2024, 5:10:56 PM;Evening Run;Run;1230,00;3.64;177.0;25;false;;Kalenji Run Active;1218.0;3647.10009765625;8.852614402770996;;148.58175659179688;187.0;11.100000381469727;0.0;
10805409636;Feb 21, 2024, 5:17:03 AM;Morning Workout / Back;Workout;4119,00;0;124.0;6;false;;;4119.0;0.0;0.0;;79.62345123291016;177.0;;;
13687749121;Feb 21, 2025, 3:38:02 PM;Afternoon Ride;Ride;989,00;5.49;140.0;3;true;;GRVL120;972.0;5490.39990234375;24.0;140.0;120.76408386230469;133.0;13.260000228881836;1.0;1.194100022315979
13684166773;Feb 21, 2025, 5:13:01 AM;Morning Weight Training;Weight Training;4282,00;0;130.0;9;false;;;4282.0;0.0;0.0;130.0;91.47010803222656;283.0;;;
13684427714;Feb 21, 2025, 7:15:02 AM;Morning Ride;Ride;1080,00;5.52;136.0;4;true;;GRVL120;1080.0;5528.60009765625;37.0;136.0;121.48780822753906;147.0;7.300000190734863;0.0;1.2023999691009521
10812275923;Feb 22, 2024, 5:17:20 AM;Morning Workout / Leg;Workout;2710,00;0;120.0;5;false;;;2710.0;0.0;0.0;;91.75313568115234;99.0;;;
13693914374;Feb 22, 2025, 10:07:08 AM;Lunch Run;Run;2850,00;7.92;178.0;67;false;;Kiprun XT8;2753.0;7927.89990234375;23.0;178.0;152.13583374023438;570.0;10.180000305175781;1.0;
13692594617;Feb 22, 2025, 7:25:52 AM;Morning Weight Training;Weight Training;3530,00;0;151.0;11;false;;;3530.0;0.0;0.0;151.0;111.65410614013672;348.0;;;
10818284362;Feb 23, 2024, 5:15:27 AM;Morning Workout / Chest Shoulders;Workout;2791,00;0;117.0;5;false;;;2791.0;0.0;0.0;;89.08814239501953;85.0;;;
13701756311;Feb 23, 2025, 7:32:14 AM;Morning Weight Training;Weight Training;3990,00;0;132.0;10;false;;;3990.0;0.0;0.0;132.0;99.52030181884766;312.0;;;
10824248729;Feb 24, 2024, 5:57:41 AM;Morning Workout / Arms;Workout;2923,00;0;104.0;5;false;;;2923.0;0.0;0.0;;83.2360610961914;46.0;;;
13714572027;Feb 24, 2025, 3:47:02 PM;Afternoon Ride;Ride;872,00;5.53;114.0;2;true;;GRVL120;872.0;5537.39990234375;16.0;114.0;98.17112731933594;73.0;13.75;1.0;1.204300045967102
13711267557;Feb 24, 2025, 7:02:05 AM;Morning Ride;Ride;1062,00;5.58;133.0;3;true;;GRVL120;1022.0;5587.5;32.0;133.0;116.8343276977539;132.0;7.150000095367432;0.0;1.2151999473571777
10831442055;Feb 25, 2024, 7:01:18 AM;Morning Workout / Back;Workout;2887,00;0;136.0;6;false;;;2887.0;0.0;0.0;;92.36127471923828;112.0;;;
10833038185;Feb 25, 2024, 9:18:45 AM;Morning Trail;Run;8201,00;17.68;176.0;73;false;;Kalenji Run Active;7311.0;17685.3203125;606.4863891601562;;129.4702606201172;938.0;4.349999904632568;1.0;
13721825224;Feb 25, 2025, 10:37:55 AM;Lunch Trail Run;Run;3509,00;8.55;185.0;137;false;;Kiprun XT8;3461.0;8557.400390625;240.0;185.0;163.44081115722656;707.0;7.28000020980835;1.0;
13723984881;Feb 25, 2025, 3:53:46 PM;Afternoon Ride;Ride;978,00;5.54;143.0;5;true;;GRVL120;942.0;5542.0;12.0;143.0;129.45689392089844;156.0;11.0;1.0;1.205299973487854
13719870397;Feb 25, 2025, 4:56:04 AM;Morning Weight Training;Weight Training;4239,00;0;161.0;12;false;;;4239.0;0.0;0.0;161.0;104.5517807006836;373.0;;;
13720221490;Feb 25, 2025, 7:03:07 AM;Morning Ride;Ride;1094,00;5.58;145.0;5;true;;GRVL120;1039.0;5585.10009765625;29.0;145.0;123.15166473388672;157.0;8.470000267028809;0.0;1.2146999835968018
13737590913;Feb 26, 2025, 11:53:08 PM;Night Run;Run;3131,00;8.57;165.0;64;false;;Kiprun XT8;3103.0;8573.400390625;25.0;165.0;148.9626922607422;598.0;3.950000047683716;0.0;
13733105304;Feb 26, 2025, 2:46:58 PM;Afternoon Ride;Ride;1125,00;5.50;148.0;4;true;;GRVL120;956.0;5506.10009765625;14.0;148.0;123.49421691894531;156.0;3.109999895095825;1.0;1.1974999904632568
13729504022;Feb 26, 2025, 5:02:49 AM;Morning Weight Training;Weight Training;4164,00;0;139.0;9;false;;;4164.0;0.0;0.0;139.0;92.44644927978516;284.0;;;
13729793320;Feb 26, 2025, 7:01:20 AM;Morning Ride;Ride;1092,00;5.57;135.0;3;true;;GRVL120;1046.0;5572.2998046875;30.0;135.0;113.52008056640625;131.0;2.5399999618530273;0.0;1.211899995803833
10845086857;Feb 27, 2024, 5:14:07 AM;Morning Workout / Chest Shoulders;Workout;2842,00;0;125.0;6;false;;;2842.0;0.0;0.0;;91.5784683227539;107.0;;;
13742329393;Feb 27, 2025, 3:22:32 PM;Afternoon Ride;Ride;1001,00;5.54;137.0;4;true;;GRVL120;984.0;5544.39990234375;13.0;137.0;122.30976867675781;138.0;10.609999656677246;1.0;1.205899953842163
13739013723;Feb 27, 2025, 7:13:08 AM;Morning Ride;Ride;1145,00;5.33;153.0;6;true;;GRVL120;916.0;5337.10009765625;24.0;153.0;129.37554931640625;177.0;4.099999904632568;0.0;1.1607999801635742
10852338712;Feb 28, 2024, 5:12:49 AM;Morning Workout / Arms;Workout;2684,00;0;107.0;4;false;;;2684.0;0.0;0.0;;79.15350341796875;31.0;;;
13751093038;Feb 28, 2025, 3:14:39 PM;Afternoon Ride;Ride;1024,00;5.49;140.0;3;true;;GRVL120;982.0;5490.5;12.0;140.0;118.44351196289062;131.0;7.869999885559082;1.0;1.194100022315979
13747571376;Feb 28, 2025, 5:07:23 AM;Morning Weight Training;Weight Training;4456,00;0;141.0;10;false;;;4456.0;0.0;0.0;141.0;97.87163543701172;334.0;;;
13747808512;Feb 28, 2025, 7:04:09 AM;Morning Ride;Ride;1103,00;5.49;136.0;3;true;;GRVL120;1075.0;5495.0;23.0;136.0;115.06268310546875;135.0;3.609999895095825;0.0;1.195099949836731
10859104883;Feb 29, 2024, 5:13:19 AM;Morning Workout / Back;Workout;2830,00;0;124.0;7;false;;;2830.0;0.0;0.0;;99.0342788696289;155.0;;;
10685574972;Feb 3, 2024, 8:17:11 AM;Morning Workout / Leg;Workout;2725,00;0;128.0;6;false;;;2725.0;0.0;0.0;;99.09835052490234;155.0;;;
13529021967;Feb 3, 2025, 4:08:10 PM;Afternoon Ride;Ride;963,00;5.51;114.0;1;true;;GRVL120;944.0;5510.0;13.0;114.0;89.96187591552734;59.0;6.519999980926514;0.0;1.1984000205993652
13525250086;Feb 3, 2025, 5:08:22 AM;Morning Weight Training;Weight Training;4361,00;0;164.0;13;false;;;4361.0;0.0;0.0;164.0;107.15776062011719;381.0;;;
13525628416;Feb 3, 2025, 7:23:42 AM;Morning Ride;Ride;1812,00;6.31;138.0;4;true;;GRVL120;1328.0;6315.7001953125;15.0;138.0;111.06433868408203;159.0;3.799999952316284;0.0;1.3736000061035156
10693398919;Feb 4, 2024, 10:34:24 AM;Lunch Workout / Shoulders;Workout;2429,00;0;115.0;5;false;;;2429.0;0.0;0.0;;91.18196868896484;97.0;;;
13536090957;Feb 4, 2025, 11:11:07 AM;Lunch Trail Run;Run;2011,00;4.78;182.0;70;false;;Kiprun XT8;1932.0;4787.5;124.0;182.0;161.444091796875;395.0;11.25;2.0;
13538377654;Feb 4, 2025, 3:44:18 PM;Afternoon Ride;Ride;2791,00;11.52;129.0;5;true;;GRVL120;2144.0;11522.2001953125;29.0;129.0;100.57649993896484;223.0;13.34000015258789;1.0;2.50600004196167
13534395944;Feb 4, 2025, 6:53:31 AM;Morning Ride;Ride;1069,00;5.60;154.0;6;true;;GRVL120;1019.0;5605.0;23.0;154.0;127.76612854003906;153.0;1.6299999952316284;0.0;1.218999981880188
10702139400;Feb 5, 2024, 4:50:16 PM;Afternoon Run;Run;1676,00;4.90;189.0;64;false;;Kalenji Run Active;1670.0;4900.990234375;0.0;;162.6604766845703;299.0;11.630000114440918;0.0;
10699204596;Feb 5, 2024, 6:26:26 AM;Morning Workout / Arms;Workout;2577,00;0;111.0;5;false;;;2577.0;0.0;0.0;;90.41443634033203;94.0;;;
13547913162;Feb 5, 2025, 4:14:48 PM;Afternoon Ride;Ride;1142,00;5.54;143.0;4;true;;GRVL120;1068.0;5545.10009765625;12.0;143.0;119.26431274414062;137.0;7.449999809265137;0.0;1.2059999704360962
13543642367;Feb 5, 2025, 4:58:24 AM;Morning Weight Training;Weight Training;4590,00;0;135.0;11;false;;;4590.0;0.0;0.0;135.0;98.47058868408203;327.0;;;
13543977597;Feb 5, 2025, 7:13:05 AM;Morning Ride;Ride;1074,00;5.56;136.0;3;true;;GRVL120;1058.0;5562.2998046875;24.0;136.0;116.9501953125;126.0;0.46000000834465027;0.0;1.2096999883651733
10705503502;Feb 6, 2024, 5:21:30 AM;Morning Workout / Back;Workout;2777,00;0;128.0;6;false;;;2777.0;0.0;0.0;;98.7554931640625;156.0;;;
13556749964;Feb 6, 2025, 3:56:30 PM;Afternoon Ride;Ride;1135,00;5.56;132.0;3;true;;GRVL120;1063.0;5563.7001953125;15.0;132.0;116.44152069091797;129.0;10.010000228881836;1.0;1.2101000547409058
13553182158;Feb 6, 2025, 7:05:58 AM;Morning Ride;Ride;1185,00;5.60;138.0;4;true;;GRVL120;1089.0;5603.7001953125;24.0;138.0;119.36569213867188;142.0;1.1299999952316284;0.0;1.2187999486923218
10712502494;Feb 7, 2024, 5:22:30 AM;Morning Workout / Shoulders;Workout;2477,00;0;114.0;5;false;;;2477.0;0.0;0.0;;91.57730865478516;98.0;;;
13565100860;Feb 7, 2025, 3:39:23 PM;Afternoon Ride;Ride;1243,00;5.64;139.0;4;true;;GRVL120;993.0;5641.39990234375;23.0;139.0;119.03885650634766;148.0;8.739999771118164;0.0;1.2268999814987183
13561883187;Feb 7, 2025, 7:10:21 AM;Morning Ride;Ride;1280,00;5.75;136.0;4;true;;GRVL120;1168.0;5750.0;25.0;136.0;114.96440887451172;138.0;1.7200000286102295;0.0;1.250599980354309
10719251350;Feb 8, 2024, 5:27:47 AM;Morning Workout / Arms;Workout;2466,00;0;110.0;4;false;;;2466.0;0.0;0.0;;88.65814971923828;81.0;;;
13570993897;Feb 8, 2025, 10:01:43 AM;Lunch Run;Run;2699,00;7.92;173.0;28;false;;Kiprun XT8;2685.0;7921.60009765625;17.0;173.0;132.49383544921875;486.0;6.639999866485596;1.0;
13569827204;Feb 8, 2025, 7:24:42 AM;Morning Weight Training;Weight Training;4114,00;0;147.0;10;false;;;4114.0;0.0;0.0;147.0;101.48200988769531;311.0;;;
10725465880;Feb 9, 2024, 5:21:14 AM;Morning Workout / Back;Workout;2330,00;0;125.0;4;false;;;2330.0;0.0;0.0;;91.71330261230469;98.0;;;
13581274376;Feb 9, 2025, 10:52:59 AM;Lunch Ride;Ride;4797,00;24.75;;;false;;GRVL120;4705.0;24749.0;289.0;;;790.0;10.420000076293945;1.0;
13579060679;Feb 9, 2025, 7:39:38 AM;Morning Weight Training;Weight Training;4806,00;0;136.0;11;false;;;4806.0;0.0;0.0;136.0;98.36017608642578;341.0;;;
10471900109;Jan 1, 2024, 7:50:15 AM;Morning Run;Run;2676,00;7.58;183.0;31;false;;;2555.0;7580.5;95.27791595458984;;135.62583923339844;332.0;1.590000033378601;0.0;
13236502358;Jan 1, 2025, 7:59:12 AM;Morning Weight Training;Weight Training;3682,00;0;148.0;9;false;;;3682.0;0.0;0.0;148.0;98.71754455566406;268.0;;;
10535474652;Jan 10, 2024, 3:35:11 PM;Afternoon Workout / Leg;Workout;2455,00;0;120.0;5;false;;;2455.0;0.0;0.0;;91.310791015625;95.0;;;
13317055472;Jan 10, 2025, 3:17:50 PM;Afternoon Ride;Ride;1120,00;5.44;120.0;2;true;;GRVL120;1078.0;5443.10009765625;24.0;120.0;94.38045501708984;78.0;5.980000019073486;0.0;1.1837999820709229
13313925502;Jan 10, 2025, 6:50:11 AM;Morning Ride;Ride;1134,00;5.58;129.0;2;true;;GRVL120;1086.0;5587.7001953125;37.0;129.0;99.00648498535156;93.0;3.4600000381469727;0.0;1.2152999639511108
13322060757;Jan 11, 2025, 7:28:02 AM;Morning Weight Training;Weight Training;3808,00;0;157.0;13;false;;;3808.0;0.0;0.0;157.0;114.0194320678711;365.0;;;
10543080273;Jan 12, 2024, 11:19:01 AM;Lunch Run;Run;3545,00;10.07;157.0;17;false;;Kalenji Run Active;3487.0;10069.580078125;63.961570739746094;;124.15328979492188;390.0;0.9599999785423279;1.0;
10542566903;Jan 12, 2024, 9:58:20 AM;Morning Workout / Chest Side Delt;Workout;2301,00;0;120.0;5;false;;;2301.0;0.0;0.0;;94.30725860595703;103.0;;;
13332906305;Jan 12, 2025, 10:57:06 AM;Lunch Run;Run;1907,00;5.63;158.0;32;false;;Kiprun XT8;1888.0;5629.60009765625;12.0;158.0;144.59861755371094;365.0;-2.569999933242798;1.0;
13331306085;Jan 12, 2025, 8:00:04 AM;Morning Weight Training;Weight Training;3701,00;0;131.0;7;false;;;3701.0;0.0;0.0;131.0;90.63280487060547;226.0;;;
10547778491;Jan 13, 2024, 7:26:51 AM;Morning Workout / Arms;Workout;2975,00;0;111.0;5;false;;;2975.0;0.0;0.0;;87.69344329833984;84.0;;;
13344248887;Jan 13, 2025, 4:11:48 PM;Afternoon Ride;Ride;1007,00;5.49;138.0;3;true;;GRVL120;971.0;5494.89990234375;13.0;138.0;113.63501739501953;114.0;2.069999933242798;0.0;1.195099949836731
13340332329;Jan 13, 2025, 4:54:52 AM;Morning Weight Training;Weight Training;4263,00;0;146.0;12;false;;;4263.0;0.0;0.0;146.0;105.4126205444336;348.0;;;
13340612046;Jan 13, 2025, 6:55:18 AM;Morning Ride;Ride;1253,00;5.33;135.0;4;true;;GRVL120;1131.0;5333.7001953125;20.0;135.0;115.85649108886719;141.0;-2.2300000190734863;0.0;1.159999966621399
10554513230;Jan 14, 2024, 7:33:06 AM;Morning Workout / Back Rear Delt;Workout;2972,00;0;129.0;6;false;;;2972.0;0.0;0.0;;90.69246673583984;113.0;;;
10555010683;Jan 14, 2024, 8:55:54 AM;Morning Run;Run;3710,00;10.47;161.0;19;false;;Kalenji Run Active;3710.0;10471.0;0.0;;118.31590270996094;375.0;;;
13351115204;Jan 14, 2025, 10:39:57 AM;Lunch Trail Run;Run;2728,00;6.87;199.0;171;false;;Kiprun XT8;2662.0;6877.7001953125;185.0;199.0;181.09654235839844;600.0;5.96999979019165;1.0;
13353517528;Jan 14, 2025, 4:11:46 PM;Afternoon Ride;Ride;1148,00;5.22;140.0;4;true;;GRVL120;942.0;5224.7998046875;12.0;140.0;124.04366302490234;145.0;2.2300000190734863;0.0;1.136299967765808
13349636966;Jan 14, 2025, 6:53:59 AM;Morning Ride;Ride;1228,00;5.63;144.0;5;true;;GRVL120;1228.0;5635.2998046875;28.0;144.0;123.60017395019531;164.0;-1.6200000047683716;0.0;1.225600004196167
10563486322;Jan 15, 2024, 7:36:15 AM;Morning Workout / Leg;Workout;1937,00;0;110.0;3;false;;;1937.0;0.0;0.0;;84.45637512207031;48.0;;;
13362396476;Jan 15, 2025, 3:42:26 PM;Afternoon Ride;Ride;953,00;5.50;150.0;4;true;;GRVL120;953.0;5502.60009765625;13.0;150.0;113.91845703125;109.0;5.460000038146973;0.0;1.1967999935150146
13358676991;Jan 15, 2025, 4:56:46 AM;Morning Weight Training;Weight Training;4112,00;0;139.0;11;false;;;4112.0;0.0;0.0;139.0;102.437255859375;317.0;;;
13358964684;Jan 15, 2025, 6:51:18 AM;Morning Ride;Ride;1040,00;5.58;157.0;6;true;;GRVL120;1022.0;5588.2001953125;27.0;157.0;128.9595184326172;151.0;-1.2899999618530273;0.0;1.215399980545044
10567806820;Jan 16, 2024, 7:41:49 AM;Morning Workout / Chest Side Delt;Workout;2177,00;0;119.0;5;false;;;2177.0;0.0;0.0;;96.41984558105469;115.0;;;
10568224941;Jan 16, 2024, 9:03:07 AM;Morning Run;Run;3824,00;10.45;158.0;17;false;;Kalenji Run Active;3636.0;10452.400390625;77.87077331542969;;120.92707824707031;397.0;0.6899999976158142;0.0;
13369224421;Jan 16, 2025, 10:37:37 AM;Lunch Trail Run;Run;2620,00;6.61;178.0;82;false;;Kiprun XT8;2567.0;6616.10009765625;128.0;178.0;156.8252410888672;503.0;7.28000020980835;1.0;
13371405215;Jan 16, 2025, 3:57:11 PM;Afternoon Ride;Ride;947,00;5.60;154.0;5;true;;GRVL120;887.0;5606.2998046875;16.0;154.0;122.66590881347656;126.0;8.390000343322754;0.0;1.2193000316619873
13367789021;Jan 16, 2025, 5:33:07 AM;Morning Ride;Ride;4732,00;25.51;150.0;30;false;;GRVL120;4673.0;25517.30078125;66.0;150.0;129.72715759277344;560.0;0.7300000190734863;0.0;
10574459686;Jan 17, 2024, 7:35:19 AM;Morning Workout / Arm;Workout;3480,00;0;115.0;6;false;;;3480.0;0.0;0.0;;85.99913787841797;110.0;;;
13379516823;Jan 17, 2025, 3:07:16 PM;Afternoon Ride;Ride;1043,00;5.55;128.0;2;true;;GRVL120;983.0;5555.60009765625;15.0;128.0;92.69629669189453;77.0;9.109999656677246;0.0;1.208299994468689
13376449533;Jan 17, 2025, 6:49:06 AM;Morning Ride;Ride;1107,00;5.57;145.0;5;true;;GRVL120;1047.0;5570.2998046875;24.0;145.0;127.16067504882812;156.0;-0.12999999523162842;0.0;1.2115000486373901
10580598285;Jan 18, 2024, 6:59:00 AM;Morning Workout / Back Rear Delt;Workout;3439,00;0;116.0;8;false;;;3439.0;0.0;0.0;;95.6850814819336;183.0;;;
13384577014;Jan 18, 2025, 7:19:07 AM;Morning Weight Training;Weight Training;3511,00;0;151.0;10;false;;;3511.0;0.0;0.0;151.0;107.26260375976562;314.0;;;
13385381010;Jan 18, 2025, 8:53:41 AM;Morning Ride;Ride;3971,00;23.81;155.0;37;false;;GRVL120;3843.0;23814.5;46.0;155.0;135.0102081298828;537.0;2.390000104904175;0.0;
10587038086;Jan 19, 2024, 7:20:53 AM;Morning Workout / Chest Side Delt;Workout;2694,00;0;128.0;6;false;;;2694.0;0.0;0.0;;94.31551361083984;117.0;;;
10587038142;Jan 19, 2024, 8:40:37 AM;Morning Run;Run;3964,00;11.13;157.0;15;false;;Kalenji Run Active;3916.0;11131.599609375;89.79864501953125;;109.1852798461914;360.0;-1.3300000429153442;0.0;
13397287612;Jan 19, 2025, 1:11:55 PM;Afternoon Run;Run;3058,00;8.04;171.0;65;false;;Kiprun XT8;3009.0;8040.5;23.0;171.0;148.91580200195312;572.0;13.149999618530273;1.0;
13394000961;Jan 19, 2025, 8:16:46 AM;Morning Weight Training;Weight Training;3621,00;0;159.0;10;false;;;3621.0;0.0;0.0;159.0;103.14553833007812;289.0;;;
13246666764;Jan 2, 2025, 1:15:25 PM;Afternoon Ride;Ride;3571,00;5.68;138.0;4;false;;GRVL120;1246.0;5688.7998046875;8.0;138.0;108.61791229248047;160.0;7.590000152587891;1.0;
13244185884;Jan 2, 2025, 8:31:32 AM;Morning Run;Run;3058,00;8.27;190.0;161;false;;Kiprun XT8;3025.0;8277.900390625;10.0;190.0;172.5645294189453;624.0;0.47999998927116394;0.0;
13406110269;Jan 20, 2025, 4:02:16 PM;Afternoon Ride;Ride;988,00;5.98;138.0;3;true;;GRVL120;988.0;5986.2998046875;13.0;138.0;114.91431427001953;115.0;8.270000457763672;0.0;1.3020000457763672
13402828162;Jan 20, 2025, 6:57:31 AM;Morning Ride;Ride;1232,00;5.52;139.0;4;true;;GRVL120;1115.0;5519.7001953125;27.0;139.0;119.62442779541016;149.0;2.5199999809265137;0.0;1.2005000114440918
10598802754;Jan 21, 2024, 7:19:17 AM;Morning Workout / Leg;Workout;2374,00;0;119.0;5;false;;;2374.0;0.0;0.0;;91.41954803466797;84.0;;;
13415056520;Jan 21, 2025, 4:09:42 PM;Afternoon Ride;Ride;933,00;5.46;143.0;4;true;;GRVL120;872.0;5464.39990234375;13.0;143.0;124.2848892211914;130.0;8.510000228881836;0.0;1.1885000467300415
13415442882;Jan 21, 2025, 4:39:33 PM;Afternoon Run;Run;1711,00;4.34;187.0;95;false;;Kiprun XT8;1686.0;4341.7998046875;9.0;187.0;173.03929138183594;341.0;8.40999984741211;0.0;
13411109601;Jan 21, 2025, 5:09:01 AM;Morning Weight Training;Weight Training;4064,00;0;149.0;12;false;;;4064.0;0.0;0.0;149.0;110.39000701904297;370.0;;;
13411373781;Jan 21, 2025, 6:53:18 AM;Morning Ride;Ride;1467,00;5.68;136.0;4;true;;GRVL120;1211.0;5681.0;28.0;136.0;117.96422576904297;163.0;2.1700000762939453;0.0;1.2355999946594238
10605733720;Jan 22, 2024, 7:23:10 AM;Morning Workout / Arm;Workout;3323,00;0;117.0;7;false;;;3323.0;0.0;0.0;;94.74691772460938;155.0;;;
10605931000;Jan 22, 2024, 8:59:21 AM;Morning Run;Run;1244,00;3.65;165.0;18;false;;Kalenji Run Active;1237.0;3657.68994140625;8.352941513061523;;140.1464385986328;166.0;0.8700000047683716;0.0;
13423827557;Jan 22, 2025, 3:33:00 PM;Afternoon Ride;Ride;1029,00;5.49;140.0;5;true;;GRVL120;947.0;5491.39990234375;14.0;140.0;123.87836456298828;137.0;11.670000076293945;0.0;1.1943000555038452
13420512825;Jan 22, 2025, 6:52:29 AM;Morning Ride;Ride;1092,00;5.67;144.0;5;true;;GRVL120;1066.0;5671.0;25.0;144.0;127.71591186523438;156.0;5.909999847412109;0.0;1.2333999872207642
10612004966;Jan 23, 2024, 7:59:57 AM;Morning Workout / Back Rear Delt+ Side Delt;Workout;2891,00;0;122.0;6;false;;;2891.0;0.0;0.0;;95.7986831665039;137.0;;;
13432706583;Jan 23, 2025, 4:10:48 PM;Afternoon Ride;Ride;1011,00;5.57;151.0;7;true;;GRVL120;969.0;5569.7998046875;12.0;151.0;130.25701904296875;150.0;9.069999694824219;0.0;1.211400032043457
13433011586;Jan 23, 2025, 4:43:47 PM;Afternoon Run;Run;1882,00;4.98;182.0;70;false;;Kiprun XT8;1824.0;4985.2998046875;10.0;182.0;161.26454162597656;375.0;9.010000228881836;0.0;
13428903332;Jan 23, 2025, 4:56:48 AM;Morning Weight Training;Weight Training;4136,00;0;143.0;10;false;;;4136.0;0.0;0.0;143.0;99.51982879638672;302.0;;;
13429196686;Jan 23, 2025, 6:59:01 AM;Morning Ride;Ride;1165,00;5.56;147.0;4;true;;GRVL120;1067.0;5565.2998046875;23.0;147.0;125.14995574951172;157.0;8.869999885559082;0.0;1.2103999853134155
10619543228;Jan 24, 2024, 7:43:19 AM;Morning Workout / Leg;Workout;2872,00;0;119.0;6;false;;;2872.0;0.0;0.0;;95.34331512451172;140.0;;;
13440947692;Jan 24, 2025, 4:21:25 PM;Afternoon Ride;Ride;1024,00;5.57;129.0;3;true;;GRVL120;990.0;5577.89990234375;13.0;129.0;114.24248504638672;112.0;10.90999984741211;0.0;1.2130999565124512
13437597203;Jan 24, 2025, 7:10:55 AM;Morning Ride;Ride;1027,00;5.58;158.0;8;true;;GRVL120;1027.0;5588.2998046875;24.0;158.0;130.91940307617188;156.0;2.799999952316284;0.0;1.215399980545044
10625139720;Jan 25, 2024, 7:39:51 AM;Morning Workout / Chest Side Delt;Workout;2632,00;0;119.0;6;false;;;2632.0;0.0;0.0;;96.49278259277344;132.0;;;
13445404439;Jan 25, 2025, 7:21:58 AM;Morning Weight Training;Weight Training;4236,00;0;154.0;15;false;;;4236.0;0.0;0.0;154.0;116.05169677734375;415.0;;;
13448325000;Jan 25, 2025, 9:28:15 AM;Morning Trail Run;Run;14217,00;27.84;188.0;455;false;;Kiprun XT8;14216.0;27844.5;972.0;188.0;160.6896514892578;2240.0;12.029999732971191;1.0;
10631675221;Jan 26, 2024, 8:13:36 AM;Morning Workout / Arm;Workout;3133,00;0;114.0;6;false;;;3133.0;0.0;0.0;;90.78135681152344;114.0;;;
13457336756;Jan 26, 2025, 10:16:05 AM;Lunch Ride;Ride;9946,00;55.12;148.0;42;false;;GRVL120;9416.0;55121.69921875;247.0;148.0;122.25137329101562;952.0;7.519999980926514;1.0;
13454439885;Jan 26, 2025, 7:35:40 AM;Morning Weight Training;Weight Training;4061,00;0;142.0;8;false;;;4061.0;0.0;0.0;142.0;89.77886962890625;239.0;;;
10637554588;Jan 27, 2024, 8:26:25 AM;Morning Workout / Back Rear Delt + Side Delt;Workout;3128,00;0;129.0;6;false;;;3128.0;0.0;0.0;;92.56745147705078;122.0;;;
13466722562;Jan 27, 2025, 4:01:13 PM;Afternoon Ride;Ride;2035,00;7.11;136.0;4;true;;GRVL120;1554.0;7110.2001953125;16.0;136.0;111.94798278808594;191.0;11.460000038146973;0.0;1.5463999509811401
13463462757;Jan 27, 2025, 7:10:50 AM;Morning Ride;Ride;1237,00;5.60;155.0;7;true;;GRVL120;1147.0;5607.7998046875;33.0;155.0;128.42266845703125;176.0;7.679999828338623;0.0;1.219599962234497
13475379640;Jan 28, 2025, 3:49:09 PM;Afternoon Ride;Ride;878,00;5.49;155.0;7;true;;GRVL120;830.0;5490.60009765625;11.0;155.0;131.54307556152344;135.0;3.6500000953674316;0.0;1.194200038909912
13471968132;Jan 28, 2025, 7:10:48 AM;Morning Ride;Ride;1247,00;5.62;143.0;4;true;;GRVL120;1102.0;5625.5;25.0;143.0;121.74067687988281;157.0;6.340000152587891;0.0;1.2235000133514404
13508029528;Jan 29, 2025, 3:27:38 PM;Afternoon Ride;Ride;1943,00;7.17;131.0;4;true;;GRVL120;1382.0;7175.5;25.0;131.0;107.96379852294922;162.0;10.460000038146973;0.0;1.5606000423431396
